id,player,Age,Pos,Games,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,salary_rank,salary_2024_25,salary_2025_26,salary_2026_27,salary_2027_28,salary_2028_29,salary_2029_30,salary_guaranteed,salary_years,age,lt_5_ft_fgm,lt_5_ft_fga,lt_5_ft_fgpct,5_9_ft_fgm,fga_5_9_ft,5_9_ft_fgpct,10_14_ft_fgm,fga_10_14_ft,10_14_ft_fgpct,15_19_ft_fgm,fga_15_19_ft,15_19_ft_fgpct,20_24_ft_fgm,fga_20_24_ft,20_24_ft_fgpct,25_29_ft_fgm,fga_25_29_ft,25_29_ft_fgpct,team
381,Miles McBride,24.0,PG,47.0,1.0,23.7,3.3,7.9,0.415,1.7,4.6,0.37,1.6,3.3,0.477,0.523,0.9,1.0,0.857,0.7,1.7,2.4,2.6,0.9,0.2,0.7,1.4,9.1,254.0,4710144.0,4333333.0,3956523.0,,,,13000000.0,3.0,24.0,0.7,1.5,46.5,0.1,0.4,27.8,0.3,0.6,57.7,0.3,0.5,52.2,1.0,2.5,38.9,0.9,2.3,39.8,NYK
382,Mo Bamba,26.0,C,28.0,2.0,12.6,1.7,3.7,0.466,0.5,1.8,0.3,1.2,1.9,0.623,0.539,0.6,0.9,0.68,0.9,3.4,4.3,0.6,0.3,1.0,0.7,1.8,4.6,370.0,2087519.0,,,,,,2087519.0,1.0,26.0,1.0,1.3,73.0,0.1,0.4,27.3,0.1,0.1,66.7,0.0,0.1,50.0,0.3,0.7,35.0,0.3,1.1,26.7,LAC
383,Monté Morris,29.0,PG,40.0,0.0,13.1,1.7,4.3,0.404,0.6,1.8,0.301,1.2,2.5,0.48,0.468,0.9,1.0,0.85,0.3,1.2,1.4,1.7,0.4,0.1,0.4,0.5,4.9,378.0,2087519.0,,,,,,2087519.0,1.0,29.0,0.4,0.7,57.1,0.3,0.7,48.1,0.2,0.6,30.4,0.2,0.4,56.3,0.4,1.2,32.7,0.2,0.7,28.6,PHX
384,Moritz Wagner,27.0,C,30.0,1.0,18.8,4.7,8.3,0.562,0.9,2.5,0.36,3.8,5.8,0.649,0.616,2.6,3.7,0.718,1.3,3.6,4.9,1.4,0.8,0.4,1.6,1.8,12.9,154.0,11000000.0,11000000.0,,,,,11000000.0,2.0,27.0,3.5,5.3,66.7,0.4,0.6,61.1,0.0,0.1,0.0,0.0,0.0,0.0,0.4,1.1,37.5,0.5,1.5,34.1,ORL
385,Moses Brown,25.0,C,11.0,0.0,6.1,1.5,2.4,0.654,0.0,0.0,,1.5,2.4,0.654,0.654,0.4,0.5,0.667,0.6,1.5,2.2,0.2,0.3,0.2,1.0,0.7,3.5,474.0,306660.0,,,,,,306660.0,1.0,25.0,1.4,1.9,76.5,0.1,0.4,33.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL
386,Moses Moody,22.0,SG,49.0,9.0,19.8,3.3,7.4,0.444,1.7,4.5,0.382,1.6,3.0,0.538,0.559,1.2,1.7,0.728,0.6,1.7,2.3,1.2,0.6,0.4,0.7,1.5,9.5,229.0,5803269.0,11574075.0,12500000.0,13425925.0,,,43303269.0,4.0,22.0,1.1,1.6,69.3,0.3,0.7,50.0,0.1,0.5,21.7,0.0,0.2,12.5,0.8,2.1,39.6,0.9,2.4,37.1,GSW
387,Mouhamed Gueye,22.0,PF,10.0,6.0,14.8,2.2,6.0,0.367,0.4,3.0,0.133,1.8,3.0,0.6,0.4,0.7,0.9,0.778,0.8,2.7,3.5,0.5,1.0,0.9,0.3,1.2,5.5,430.0,1891857.0,2221677.0,2406205.0,,,,1891857.0,3.0,22.0,1.3,1.8,75.0,0.4,1.0,37.5,0.2,0.4,50.0,0.0,0.0,0.0,0.3,2.3,14.3,0.1,0.8,14.3,ATL
388,Moussa Diabaté,23.0,C,46.0,7.0,19.0,2.1,3.5,0.601,0.0,0.0,0.0,2.1,3.5,0.609,0.601,0.9,1.7,0.566,3.0,4.1,7.0,0.8,0.7,0.7,0.9,1.7,5.2,456.0,957763.0,2270735.0,2461462.0,,,,957763.0,3.0,23.0,1.9,3.0,63.2,0.2,0.4,55.6,0.0,0.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHA
389,Myles Turner,28.0,C,48.0,48.0,30.6,5.4,11.4,0.471,2.1,5.3,0.399,3.3,6.1,0.532,0.563,2.3,3.0,0.76,1.3,5.4,6.6,1.6,0.8,1.9,1.9,2.8,15.2,87.0,19928500.0,,,,,,19928500.0,1.0,28.0,1.9,3.0,62.7,0.6,1.5,37.5,0.4,0.8,52.8,0.4,0.8,51.4,0.5,1.1,41.5,1.6,4.1,40.1,IND
390,Nae'Qwan Tomlin,24.0,PF,2.0,0.0,5.5,1.5,2.5,0.6,0.0,1.0,0.0,1.5,1.5,1.0,0.6,1.0,1.5,0.667,0.5,1.5,2.0,0.0,0.0,0.0,0.5,1.0,4.0,,,,,,,,,,24.0,1.0,1.0,100.0,0.5,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CLE
391,Naji Marshall,27.0,SF,45.0,14.0,24.8,4.4,8.7,0.509,0.9,2.9,0.313,3.5,5.8,0.607,0.561,1.5,1.7,0.846,1.0,3.0,4.0,2.5,0.9,0.1,1.4,1.5,11.3,185.0,8571429.0,9000000.0,9428571.0,,,,27000000.0,3.0,27.0,1.8,2.8,63.9,1.1,2.0,56.2,0.4,0.8,54.3,0.2,0.2,87.5,0.7,1.9,36.5,0.3,0.9,29.3,DAL
392,Naz Reid,25.0,C,57.0,10.0,27.1,5.5,11.3,0.482,2.2,5.6,0.404,3.2,5.8,0.558,0.581,1.6,1.9,0.811,1.1,4.7,5.8,2.1,0.7,1.0,1.2,2.4,14.7,117.0,13986432.0,15022464.0,,,,,13986432.0,2.0,25.0,2.1,3.3,63.7,0.9,2.0,46.5,0.2,0.4,47.6,0.0,0.0,50.0,0.9,2.0,42.9,1.3,3.4,39.2,MIN
393,Neemias Queta,25.0,C,44.0,5.0,14.0,2.1,3.2,0.655,0.0,0.0,0.0,2.1,3.2,0.664,0.655,0.8,1.1,0.729,1.4,2.3,3.6,0.6,0.3,0.7,0.6,1.8,5.0,357.0,2162606.0,2349578.0,2667944.0,,,,2162606.0,3.0,25.0,2.0,3.0,67.8,0.3,0.4,58.8,0.1,0.1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOS
394,Nic Claxton,25.0,C,49.0,41.0,26.8,4.5,8.2,0.545,0.0,0.3,0.071,4.4,7.9,0.562,0.546,1.2,2.3,0.522,2.2,5.3,7.6,2.0,0.9,1.5,1.3,2.0,10.2,57.0,27556817.0,25352272.0,23147727.0,20943184.0,,,97000000.0,4.0,25.0,3.2,4.8,68.0,0.8,2.0,37.9,0.4,0.8,43.6,0.1,0.3,23.1,0.0,0.2,9.1,0.0,0.1,0.0,BKN
395,Nick Richards,27.0,C,38.0,25.0,21.8,3.2,5.6,0.568,0.0,0.1,0.0,3.2,5.6,0.573,0.568,2.5,3.5,0.722,2.5,5.9,8.5,0.9,0.3,1.1,1.5,2.4,8.9,246.0,5000000.0,5000000.0,,,,,5000000.0,2.0,27.0,2.7,4.0,68.1,0.4,1.1,31.7,0.0,0.3,0.0,0.0,0.1,50.0,0.0,0.1,0.0,0.0,0.0,0.0,PHX
396,Nick Smith Jr.,20.0,SG,36.0,17.0,19.8,3.3,8.2,0.397,1.4,4.4,0.331,1.8,3.8,0.471,0.485,0.4,0.5,0.889,0.2,1.7,1.9,1.9,0.4,0.1,1.2,1.1,8.4,325.0,2587200.0,2710680.0,4890067.0,,,,5297880.0,3.0,20.0,0.4,0.6,59.1,0.5,1.2,39.5,0.7,1.2,54.8,0.3,0.7,36.4,0.4,1.1,31.6,1.2,3.4,35.1,CHA
397,Nickeil Alexander-Walker,26.0,SG,58.0,9.0,24.9,3.3,7.3,0.444,1.8,4.5,0.404,1.4,2.9,0.506,0.567,0.8,1.0,0.763,0.6,2.5,3.1,2.5,0.6,0.3,1.2,1.8,9.1,263.0,4312500.0,,,,,,4312500.0,1.0,26.0,0.9,1.5,59.8,0.2,0.5,33.3,0.2,0.5,39.3,0.1,0.2,66.7,1.1,2.5,45.1,0.7,2.0,35.1,MIN
398,Nicolas Batum,36.0,PF,54.0,1.0,17.1,1.1,2.9,0.383,0.9,2.4,0.378,0.2,0.5,0.407,0.539,0.2,0.3,0.786,0.6,2.2,2.8,1.2,0.6,0.4,0.4,1.5,3.3,256.0,4668000.0,4901400.0,,,,,4668000.0,2.0,36.0,0.2,0.3,47.1,0.0,0.1,25.0,0.0,0.0,0.0,0.0,0.1,40.0,0.6,1.3,44.1,0.3,1.1,30.5,LAC
399,Nikola Jokić,29.0,C,51.0,51.0,36.0,11.2,19.5,0.574,2.1,4.6,0.447,9.1,14.8,0.613,0.627,5.0,6.1,0.821,3.0,9.6,12.7,10.2,1.8,0.6,3.2,2.2,29.4,3.0,51415938.0,55224526.0,59033114.0,62841702.0,,,165673578.0,4.0,30.0,5.3,7.6,69.4,2.8,5.0,56.8,0.6,1.4,42.9,0.4,0.8,53.7,0.4,0.8,51.3,1.7,3.6,47.5,DEN
400,Nikola Jović,21.0,PF,46.0,10.0,25.1,3.7,8.2,0.456,1.7,4.6,0.371,2.0,3.6,0.563,0.56,1.6,1.9,0.828,0.6,3.3,3.9,2.8,0.8,0.3,1.3,1.8,10.7,336.0,2464200.0,4445417.0,,,,,6909617.0,2.0,21.0,1.5,2.4,63.0,0.4,0.9,47.5,0.0,0.3,18.2,0.1,0.1,50.0,1.0,2.2,45.5,0.7,2.4,29.2,MIA
401,Nikola Vučević,34.0,C,56.0,56.0,32.1,7.8,14.6,0.533,1.8,4.6,0.387,6.0,10.1,0.599,0.593,1.8,2.1,0.817,2.3,7.9,10.3,3.4,0.9,0.7,1.7,2.4,19.1,86.0,20000000.0,21481481.0,,,,,41481481.0,2.0,34.0,2.9,4.5,64.5,2.0,3.3,61.5,0.8,1.5,53.7,0.2,0.6,41.9,0.4,1.0,40.4,1.4,3.7,39.1,CHI
402,Noah Clowney,20.0,PF,37.0,18.0,23.1,3.0,8.1,0.375,2.0,5.6,0.354,1.0,2.4,0.422,0.498,1.4,1.6,0.85,0.9,3.0,3.9,0.8,0.5,0.5,1.0,2.4,9.4,295.0,3244080.0,3398640.0,5414034.0,,,,6642720.0,3.0,20.0,0.8,1.6,51.7,0.2,0.6,28.6,0.0,0.2,12.5,0.0,0.0,0.0,0.8,2.1,35.9,1.2,3.5,35.4,BKN
403,Norman Powell,31.0,SG,45.0,45.0,33.6,8.4,17.0,0.496,3.4,7.8,0.428,5.1,9.1,0.555,0.595,4.0,4.9,0.819,0.4,3.2,3.6,2.2,1.3,0.2,2.1,1.9,24.2,90.0,19241379.0,20482758.0,,,,,39724137.0,2.0,31.0,3.2,5.2,62.0,0.9,1.9,48.8,0.6,1.2,44.6,0.2,0.5,47.6,1.1,2.2,48.5,2.4,5.8,41.4,LAC
404,OG Anunoby,27.0,PF,51.0,51.0,36.1,6.0,12.5,0.478,2.1,5.7,0.364,3.9,6.8,0.573,0.561,1.9,2.4,0.798,1.3,3.3,4.6,2.0,1.4,0.8,1.3,2.3,16.0,31.0,36637932.0,39568966.0,42500000.0,45431034.0,48362068.0,,164137932.0,5.0,27.0,3.4,5.1,66.8,0.2,0.7,35.3,0.2,0.5,39.1,0.1,0.6,16.7,1.4,3.7,37.4,0.7,2.0,36.6,NYK
405,Obi Toppin,26.0,PF,52.0,0.0,19.5,4.0,7.4,0.539,1.3,3.6,0.351,2.7,3.8,0.714,0.624,1.2,1.5,0.789,0.8,3.4,4.2,1.6,0.6,0.3,0.8,1.4,10.4,125.0,12975000.0,14000000.0,15000000.0,16025000.0,,,58000000.0,4.0,26.0,2.3,2.9,79.6,0.3,0.6,51.7,0.1,0.2,25.0,0.0,0.1,33.3,0.6,1.5,40.5,0.6,1.8,35.1,IND
406,Ochai Agbaji,24.0,SG,51.0,37.0,27.5,4.1,8.0,0.505,1.5,3.8,0.39,2.6,4.2,0.609,0.598,0.5,0.8,0.667,0.9,2.8,3.7,1.6,0.8,0.5,0.8,1.9,10.2,264.0,4310280.0,6383525.0,,,,,10693805.0,2.0,24.0,2.4,3.6,66.5,0.1,0.4,35.0,0.0,0.2,12.5,0.0,0.1,66.7,1.1,2.6,41.4,0.5,1.4,34.3,TOR
407,Olivier-Maxence Prosper,22.0,PF,47.0,4.0,11.0,1.4,3.4,0.409,0.2,1.0,0.217,1.2,2.4,0.487,0.44,0.9,1.4,0.636,0.9,1.5,2.5,0.8,0.5,0.1,0.3,0.6,3.9,312.0,2870400.0,3007080.0,5259383.0,,,,5877480.0,3.0,22.0,1.1,1.8,58.8,0.1,0.5,23.8,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.9,23.7,0.0,0.3,18.2,DAL
408,Onyeka Okongwu,24.0,C,50.0,16.0,25.7,4.8,8.5,0.57,0.4,1.6,0.263,4.4,6.9,0.641,0.595,2.1,2.9,0.733,2.8,5.2,8.0,2.2,0.8,0.9,1.0,2.4,12.2,116.0,14000000.0,15000000.0,16120000.0,16880000.0,,,62000000.0,4.0,24.0,3.7,5.4,68.8,0.5,1.1,44.6,0.2,0.3,64.3,0.0,0.0,0.0,0.4,1.2,31.0,0.1,0.4,14.3,ATL
409,Orlando Robinson,24.0,C,22.0,2.0,11.5,1.4,3.4,0.405,0.1,0.7,0.188,1.2,2.6,0.466,0.426,0.9,1.2,0.769,1.1,1.9,3.0,1.2,0.3,0.2,0.7,1.5,3.8,455.0,1199723.0,,,,,,959779.0,1.0,24.0,1.0,1.5,62.5,0.1,0.6,8.3,0.1,0.4,28.6,0.0,0.1,0.0,0.1,0.2,66.7,0.1,0.6,16.7,TOR
410,Orlando Robinson,24.0,C,22.0,2.0,11.5,1.4,3.4,0.405,0.1,0.7,0.188,1.2,2.6,0.466,0.426,0.9,1.2,0.769,1.1,1.9,3.0,1.2,0.3,0.2,0.7,1.5,3.8,481.0,1199723.0,,,,,,239944.0,1.0,24.0,1.0,1.5,62.5,0.1,0.6,8.3,0.1,0.4,28.6,0.0,0.1,0.0,0.1,0.2,66.7,0.1,0.6,16.7,TOR
411,Orlando Robinson,24.0,C,22.0,2.0,11.5,1.4,3.4,0.405,0.1,0.7,0.188,1.2,2.6,0.466,0.426,0.9,1.2,0.769,1.1,1.9,3.0,1.2,0.3,0.2,0.7,1.5,3.8,482.0,1199723.0,,,,,,239944.0,1.0,24.0,1.0,1.5,62.5,0.1,0.6,8.3,0.1,0.4,28.6,0.0,0.1,0.0,0.1,0.2,66.7,0.1,0.6,16.7,TOR
412,Oscar Tshiebwe,25.0,C,4.0,0.0,13.5,1.0,1.5,0.667,0.0,0.0,,1.0,1.5,0.667,0.667,2.0,2.5,0.8,1.8,4.0,5.8,0.3,1.3,0.0,0.3,3.0,4.0,,,,,,,,,,25.0,1.0,1.5,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UTA
413,Oso Ighodaro,22.0,PF,42.0,2.0,14.4,1.5,2.6,0.574,0.0,0.0,0.0,1.5,2.5,0.585,0.574,0.5,0.9,0.528,0.8,2.3,3.2,1.0,0.4,0.4,0.5,1.5,3.4,442.0,1157153.0,1955377.0,2296271.0,2486995.0,,,3112530.0,4.0,22.0,1.1,1.4,81.1,0.3,0.6,40.0,0.2,0.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX
414,Ousmane Dieng,21.0,C,30.0,0.0,11.1,1.4,3.5,0.4,0.6,2.0,0.283,0.8,1.5,0.556,0.481,0.4,0.5,0.688,0.5,1.8,2.3,0.9,0.5,0.2,0.5,0.9,3.7,244.0,5027040.0,6670882.0,,,,,11697922.0,2.0,21.0,0.6,1.0,60.0,0.1,0.3,37.5,0.1,0.1,66.7,0.0,0.0,0.0,0.3,0.9,34.6,0.3,1.2,27.8,OKC
415,P.J. Washington,26.0,PF,45.0,44.0,32.5,5.2,11.8,0.442,1.6,4.3,0.385,3.6,7.5,0.475,0.512,2.5,3.3,0.745,1.6,6.5,8.1,2.3,1.2,1.0,1.9,2.4,14.5,110.0,15500000.0,14152174.0,,,,,29652174.0,2.0,26.0,2.5,4.3,58.5,0.8,2.2,33.7,0.2,0.7,33.3,0.0,0.2,20.0,0.9,2.4,36.5,0.8,2.0,38.6,DAL
416,PJ Dozier,28.0,SG,9.0,0.0,3.9,0.2,0.3,0.667,0.2,0.3,0.667,0.0,0.0,,1.0,0.1,0.7,0.167,0.1,0.4,0.6,0.6,0.1,0.0,0.1,0.3,0.8,451.0,1051255.0,,,,,,1051255.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,100.0,0.1,0.3,50.0,MIN
417,PJ Hall,22.0,C,15.0,0.0,3.1,0.4,0.9,0.429,0.0,0.3,0.0,0.4,0.6,0.667,0.429,0.2,0.3,0.75,0.3,0.8,1.1,0.2,0.0,0.1,0.1,0.4,1.0,,,,,,,,,,23.0,0.4,0.6,71.4,0.1,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,DEN
418,Pacôme Dadiet,19.0,SG,14.0,0.0,6.8,0.6,1.9,0.333,0.4,1.2,0.353,0.2,0.7,0.3,0.444,0.1,0.2,0.667,0.0,1.0,1.0,0.4,0.2,0.1,0.1,0.4,1.9,434.0,1808080.0,2847600.0,2983680.0,5373608.0,,,4655680.0,4.0,19.0,0.1,0.3,25.0,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.4,50.0,0.1,0.7,20.0,0.3,0.5,57.1,NYK
419,Paolo Banchero,22.0,PF,25.0,25.0,33.1,7.9,18.8,0.419,1.7,5.6,0.3,6.2,13.2,0.47,0.464,5.4,8.1,0.673,1.1,6.0,7.1,4.9,0.6,0.8,3.0,2.2,22.9,139.0,12160800.0,15334769.0,,,,,27495569.0,2.0,22.0,3.2,5.2,61.3,0.9,2.3,39.3,1.0,2.5,37.7,1.0,2.8,36.8,0.5,1.5,32.4,1.4,4.5,31.5,ORL
420,Pascal Siakam,30.0,PF,55.0,55.0,33.1,7.8,15.0,0.523,1.7,4.2,0.402,6.2,10.8,0.57,0.579,3.1,4.0,0.77,1.7,5.6,7.3,3.4,0.9,0.5,1.3,2.6,20.5,24.0,42176400.0,45550512.0,48924624.0,52298736.0,,,188950272.0,4.0,30.0,3.4,4.6,74.7,1.1,2.1,49.1,1.1,2.4,45.8,0.5,1.5,35.4,0.7,1.7,39.1,1.1,2.7,41.7,IND
421,Pat Connaughton,32.0,SG,31.0,0.0,14.8,1.6,3.7,0.431,0.6,2.0,0.323,1.0,1.7,0.556,0.517,0.4,0.5,0.765,0.5,2.1,2.6,1.6,0.2,0.3,0.6,1.1,4.3,170.0,9423869.0,9423869.0,,,,,9423869.0,2.0,32.0,0.8,1.3,62.5,0.1,0.4,33.3,0.0,0.0,100.0,0.0,0.0,0.0,0.2,0.7,27.3,0.5,1.3,35.9,MIL
422,Pat Spencer,28.0,PG,25.0,0.0,7.2,1.1,2.8,0.394,0.1,0.6,0.143,1.0,2.3,0.456,0.408,0.4,0.6,0.733,0.4,1.0,1.4,1.5,0.4,0.1,0.5,0.6,2.8,,,,,,,,,,28.0,0.7,1.4,50.0,0.3,0.9,31.6,0.2,0.3,66.7,0.1,0.1,50.0,0.0,0.0,0.0,0.1,0.5,18.2,GSW
423,Patrick Baldwin Jr.,22.0,SF,22.0,0.0,4.6,0.8,1.5,0.515,0.5,1.0,0.524,0.3,0.5,0.5,0.682,0.1,0.2,0.5,0.2,0.8,1.0,0.1,0.1,0.1,0.2,0.2,2.1,339.0,2448840.0,,,,,,2448840.0,1.0,22.0,0.3,0.6,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,66.7,0.2,0.6,38.5,WAS
424,Patrick Williams,23.0,PF,45.0,35.0,26.2,3.2,8.6,0.375,1.6,4.5,0.351,1.6,4.1,0.4,0.466,1.1,1.4,0.769,0.8,3.3,4.0,2.0,0.8,0.6,1.3,1.3,9.1,97.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,,72000000.0,5.0,23.0,1.0,2.3,42.3,0.3,0.8,42.9,0.2,0.4,35.0,0.1,0.4,25.0,0.6,1.4,44.3,1.0,3.2,32.6,CHI
425,Patty Mills,36.0,PG,21.0,0.0,13.1,1.3,3.9,0.333,0.9,3.0,0.29,0.4,0.9,0.474,0.444,0.3,0.3,0.857,0.1,0.9,1.0,1.1,0.6,0.1,0.8,0.7,3.7,392.0,2087519.0,,,,,,2087519.0,1.0,36.0,0.2,0.3,60.0,0.2,0.3,60.0,0.1,0.2,33.3,0.1,0.3,40.0,0.3,0.9,29.4,0.6,2.2,27.3,LAC
426,Paul George,34.0,PF,37.0,37.0,32.3,5.9,13.8,0.429,2.3,6.5,0.357,3.6,7.3,0.494,0.514,2.0,2.4,0.82,0.6,4.7,5.2,4.3,1.8,0.5,2.5,2.5,16.1,9.0,49205800.0,51666090.0,54126380.0,56586670.0,,,154998270.0,4.0,34.0,1.5,2.3,67.1,0.1,0.8,18.5,0.9,1.6,53.4,0.9,2.2,43.6,0.7,2.4,28.4,1.7,4.5,37.9,PHI
427,Paul Reed,25.0,C,32.0,0.0,9.4,1.6,3.1,0.531,0.2,0.7,0.286,1.4,2.4,0.597,0.561,0.8,1.0,0.806,0.9,1.6,2.5,0.9,1.0,0.6,0.5,1.6,4.2,335.0,3913234.0,,,,,,3913234.0,1.0,25.0,1.2,1.7,70.8,0.1,0.3,30.0,0.2,0.5,40.0,0.1,0.1,75.0,0.0,0.1,25.0,0.2,0.6,29.4,DET
428,Paul Reed,25.0,C,32.0,0.0,9.4,1.6,3.1,0.531,0.2,0.7,0.286,1.4,2.4,0.597,0.561,0.8,1.0,0.806,0.9,1.6,2.5,0.9,1.0,0.6,0.5,1.6,4.2,436.0,3913234.0,,,,,,3913234.0,1.0,25.0,1.2,1.7,70.8,0.1,0.3,30.0,0.2,0.5,40.0,0.1,0.1,75.0,0.0,0.1,25.0,0.2,0.6,29.4,DET
429,Payton Pritchard,27.0,PG,56.0,0.0,27.8,4.9,10.4,0.468,3.2,7.8,0.412,1.7,2.7,0.629,0.621,0.9,1.1,0.836,1.3,2.5,3.8,3.5,0.8,0.2,1.0,1.6,13.9,213.0,6696429.0,7232143.0,7767857.0,8303571.0,,,30000000.0,4.0,27.0,1.1,1.6,72.1,0.2,0.4,57.1,0.2,0.4,54.2,0.1,0.2,38.5,0.9,1.9,43.9,2.1,5.0,42.9,BOS
430,Pelle Larsson,23.0,SG,36.0,1.0,12.6,1.3,2.9,0.453,0.5,1.5,0.34,0.8,1.5,0.566,0.538,0.6,0.9,0.667,0.4,1.1,1.5,0.9,0.4,0.1,0.4,1.7,3.8,448.0,1157153.0,1955377.0,2296271.0,,,,1157153.0,3.0,23.0,0.8,1.3,60.4,0.0,0.1,50.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.8,37.0,0.2,0.7,30.8,MIA
431,Pete Nance,24.0,C,7.0,0.0,9.7,0.7,2.1,0.333,0.6,1.7,0.333,0.1,0.4,0.333,0.467,0.1,0.3,0.5,0.3,1.1,1.4,0.4,0.1,0.0,0.0,1.4,2.1,,,,,,,,,,25.0,0.1,0.3,50.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,100.0,0.4,1.4,30.0,PHI
432,Peyton Watson,22.0,SF,48.0,12.0,24.1,2.9,6.2,0.471,0.7,2.0,0.34,2.3,4.2,0.532,0.525,1.6,2.1,0.752,0.8,2.6,3.4,1.5,0.9,1.2,0.9,1.7,8.1,341.0,2413560.0,4356476.0,,,,,6770036.0,2.0,22.0,2.0,3.1,62.3,0.2,0.6,35.7,0.1,0.4,22.2,0.0,0.1,0.0,0.5,1.3,39.7,0.1,0.6,22.6,DEN
433,Precious Achiuwa,25.0,C,36.0,8.0,22.5,3.0,5.6,0.527,0.3,0.8,0.321,2.7,4.9,0.56,0.549,0.8,1.3,0.617,2.1,3.9,6.1,1.1,1.0,0.7,0.8,1.6,7.0,225.0,6000000.0,,,,,,6000000.0,1.0,25.0,2.3,3.8,60.6,0.2,0.7,30.8,0.3,0.5,62.5,0.0,0.0,0.0,0.2,0.7,33.3,0.0,0.1,33.3,NYK
434,Quentin Grimes,24.0,SG,53.0,15.0,24.0,3.8,8.3,0.465,1.8,4.5,0.389,2.1,3.8,0.555,0.571,1.4,1.8,0.763,0.8,3.4,4.1,2.3,0.7,0.2,1.3,1.7,10.8,266.0,4296682.0,,,,,,4296682.0,1.0,24.0,1.6,2.3,66.4,0.2,0.4,40.0,0.2,0.4,34.8,0.2,0.5,37.5,0.9,2.1,40.9,0.9,2.5,36.7,PHI
435,Quenton Jackson,26.0,PG,18.0,7.0,14.1,2.2,4.2,0.513,0.5,1.3,0.375,1.7,2.9,0.577,0.572,0.8,1.2,0.714,0.6,0.9,1.5,1.7,0.5,0.3,0.6,1.8,5.7,,,,,,,,,,26.0,1.4,2.4,60.5,0.1,0.2,50.0,0.1,0.1,100.0,0.1,0.1,50.0,0.3,0.8,33.3,0.3,0.8,35.7,IND
436,Quincy Olivari,23.0,PG,2.0,0.0,5.0,0.5,2.5,0.2,0.5,2.5,0.2,0.0,0.0,,0.3,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.5,,,,,,,,,,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,2.0,25.0,LAL
437,Quinten Post,24.0,PF,19.0,7.0,14.2,2.8,5.9,0.473,1.6,3.8,0.417,1.2,2.1,0.575,0.607,0.6,0.6,1.0,1.0,2.5,3.5,1.6,0.2,0.2,0.6,1.6,7.7,470.0,438920.0,1955377.0,,,,,438920.0,2.0,24.0,0.8,1.4,57.7,0.2,0.4,66.7,0.1,0.1,100.0,0.1,0.2,33.3,0.4,1.0,41.2,1.2,2.7,42.9,GSW
438,RJ Barrett,24.0,SF,44.0,44.0,33.3,8.2,17.3,0.476,1.9,5.3,0.362,6.3,12.0,0.526,0.531,3.6,5.5,0.65,1.0,5.5,6.5,5.6,0.9,0.3,2.9,2.5,21.9,62.0,25794643.0,27705357.0,29616071.0,,,,83116071.0,3.0,24.0,4.7,8.0,58.4,1.1,2.9,38.4,0.5,0.9,54.1,0.1,0.3,45.5,0.9,2.0,42.5,1.0,3.2,31.4,TOR
439,RayJ Dennis,23.0,PG,6.0,0.0,1.8,0.2,0.5,0.333,0.2,0.5,0.333,0.0,0.0,,0.5,0.3,0.3,1.0,0.2,0.3,0.5,0.2,0.3,0.0,0.3,0.2,0.8,,,,,,,,,,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,33.3,IND
440,Rayan Rupert,20.0,SG,38.0,0.0,7.9,0.8,2.1,0.4,0.3,0.9,0.278,0.6,1.2,0.5,0.463,0.4,0.5,0.75,0.6,0.7,1.2,0.5,0.2,0.1,0.5,0.6,2.3,421.0,1891857.0,2221677.0,,,,,1891857.0,2.0,20.0,0.5,0.8,60.0,0.0,0.3,11.1,0.1,0.1,75.0,0.0,0.0,0.0,0.2,0.5,38.9,0.1,0.5,16.7,POR
